shap_tb_cases,shap_e_inc_100k,shap_e_mort_100k,shap_c_cdr,shap_log_tb_cases,shap_state_burden_rank,shap_year_trend,shap_state_mean,shap_state_std,state,year,outbreak_label,pred_prob
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Jammu and Kashmir,2021,0,0.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.130125525198387,-0.041888964991811974,-0.0007095021358427511,-0.058932404901474084,-0.0585243385262754,Jharkhand,2021,0,0.006607142857142857
0.15082549811837695,0.0,0.0,-0.006960702341137123,0.051184082869522016,0.03347050650696732,-0.0017345219901389215,0.046132262710208274,0.04059384853191274,Karnataka,2021,1,0.811471500721501
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Kerala,2021,0,0.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Ladakh,2021,0,0.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Lakshadweep,2021,0,0.0
0.1932005731156952,0.0,0.0,-0.0015018848428459412,0.1232821250316133,0.05060535366718751,-0.0005039134174250853,0.06760453097514407,0.06935268915484147,Madhya Pradesh,2021,1,1.0
0.1932005731156952,0.0,0.0,-0.0015018848428459412,0.1232821250316133,0.05060535366718751,-0.0005039134174250853,0.06760453097514407,0.06935268915484147,Maharashtra,2021,1,1.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Manipur,2021,0,0.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Meghalaya,2021,0,0.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Mizoram,2021,0,0.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Nagaland,2021,0,0.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.1292958468358139,-0.04032176574369167,-0.0007095021358427511,-0.05740436605435628,-0.05602068355551516,Odisha,2021,0,0.013035714285714284
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Puducherry,2021,0,0.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.130125525198387,-0.04451819431512024,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Punjab,2021,0,0.00125
0.1932005731156952,0.0,0.0,-0.0015018848428459412,0.1232821250316133,0.05060535366718751,-0.0005039134174250853,0.06760453097514407,0.06935268915484147,Rajasthan,2021,1,1.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Sikkim,2021,0,0.0
0.20035090907843695,0.0,0.0,-0.0028817549727160707,0.1232821250316133,0.04089931231779068,-0.00015557462171786893,0.0669752983656483,0.0577025251185218,Tamil Nadu,2021,1,0.9841333666333667
-0.21654750391316113,0.0,0.0,-0.0075874111586354135,-0.14271958639690316,-0.012407312432878959,-0.004103632265828145,-0.010990645264341858,-0.03309541612502204,Telangana,2021,0,0.07050901875901876
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Tripura,2021,0,0.0
